idx,l,r,length
87258,822388,822449,62
87259,442300,442377,78
87260,505749,505851,103
87261,134780,134809,30
87262,504267,504336,70
87263,860722,860772,51
87264,944607,944649,43
87265,713307,713423,117
87266,930803,930878,76
87267,716289,716291,3
87268,83874,83907,34
87269,252984,253001,18
87270,624929,625053,125
87271,795844,795926,83
87272,47597,47644,48
87273,67213,67313,101
87274,672567,672666,100
87275,227719,227780,62
87276,20697,20818,122
87277,993344,993444,101
87278,388847,388965,119
87279,192539,192542,4
87280,442859,442913,55
87281,302,304,3
87282,396307,396379,73
87283,718178,718185,8
87284,711679,711776,98
87285,256821,256891,71
87286,257452,257523,72
87287,490118,490209,92
87288,427298,427353,56
87289,441097,441100,4
87290,239126,239175,50
87291,898210,898232,23
87292,978475,978568,94
87293,533732,533838,107
87294,563021,563065,45
87295,85578,85652,75
87296,315840,315896,57
87297,864865,864964,100
87298,892848,892905,58
87299,506545,506583,39
87300,847731,847790,60
87301,235343,235390,48
87302,480320,480421,102
87303,871047,871162,116
87304,10289,10368,80
87305,619775,619781,7
87306,806363,806437,75
87307,748024,748071,48
87308,529156,529248,93
87309,557352,557366,15
87310,324258,324347,90
87311,669886,669988,103
87312,511796,511822,27
87313,420311,420386,76
87314,212904,212963,60
87315,509106,509188,83
87316,48099,48186,88
87317,798463,798486,24
87318,247178,247204,27
87319,615378,615502,125
87320,855817,855942,126
87321,359687,359719,33
87322,588476,588549,74
87323,3113,3183,71
87324,918018,918095,78
87325,808473,808497,25
87326,162203,162291,89
87327,425417,425486,70
87328,94071,94177,107
87329,919211,919219,9
87330,677617,677638,22
87331,793623,793635,13
87332,658928,659034,107
87333,152411,152476,66
87334,372389,372498,110
87335,473997,474011,15
87336,95634,95670,37
87337,412521,412555,35
87338,366003,366126,124
87339,594433,594511,79
87340,703096,703204,109
87341,358978,359016,39
87342,420293,420360,68
87343,326434,326546,113
87344,506025,506047,23
87345,231026,231046,21
87346,508540,508602,63
87347,546137,546242,106
87348,861503,861542,40
87349,583618,583697,80
87350,969511,969559,49
87351,59228,59229,2
87352,900037,900154,118
87353,310108,310195,88
87354,356636,356679,44
87355,343153,343158,6
87356,42699,42714,16
87357,91053,91088,36
87358,198750,198789,40
87359,149278,149395,118
87360,641198,641276,79
87361,423209,423212,4
87362,468129,468183,55
87363,335149,335242,94
87364,432417,432487,71
87365,98357,98415,59
87366,831012,831017,6
87367,403140,403267,128
87368,291161,291249,89
87369,761781,761789,9
87370,913984,914034,51
87371,89100,89114,15
87372,906130,906237,108
87373,492819,492897,79
87374,258064,258120,57
87375,93218,93261,44
87376,485201,485236,36
87377,304494,304565,72
87378,942228,942237,10
87379,569304,569415,112
87380,568440,568442,3
87381,67404,67472,69
87382,561675,561733,59
87383,150456,150564,109
87384,671866,671892,27
87385,304575,304693,119
87386,925356,925384,29
87387,365133,365237,105
87388,968513,968551,39
87389,52662,52757,96
87390,177884,177926,43
87391,562786,562804,19
87392,934473,934574,102
87393,972280,972317,38
87394,506574,506691,118
87395,268642,268655,14
87396,469010,469097,88
87397,873056,873079,24
87398,760421,760445,25
87399,536380,536406,27
87400,961950,962075,126
87401,764556,764562,7
87402,799351,799376,26
87403,861287,861362,76
87404,362771,362869,99
87405,131070,131161,92
87406,127496,127614,119
87407,534780,534852,73
87408,921595,921672,78
87409,592450,592501,52
87410,975518,975594,77
87411,961503,961523,21
87412,765437,765495,59
87413,40877,40913,37
87414,523292,523303,12
87415,587672,587709,38
87416,326624,326676,53
87417,971601,971664,64
87418,911284,911381,98
87419,484671,484739,69
87420,256994,257082,89
87421,903352,903473,122
87422,782743,782766,24
87423,81705,81803,99
87424,623137,623180,44
87425,497912,498038,127
87426,718306,718426,121
87427,9242,9242,1
87428,338266,338358,93
87429,983438,983555,118
87430,28526,28637,112
87431,613585,613694,110
87432,981631,981667,37
87433,346716,346717,2
87434,181614,181665,52
87435,557591,557700,110
87436,746418,746486,69
87437,517091,517199,109
87438,151725,151730,6
87439,567136,567169,34
87440,659176,659274,99
87441,296661,296780,120
87442,187524,187546,23
87443,296220,296293,74
87444,465181,465202,22
87445,266300,266362,63
87446,617970,618084,115
87447,43315,43323,9
87448,32815,32841,27
87449,569378,569402,25
87450,436722,436820,99
87451,8765,8796,32
87452,639615,639697,83
87453,44522,44588,67
87454,314271,314316,46
87455,217209,217314,106
87456,967677,967724,48
87457,618358,618436,79
87458,645429,645555,127
87459,579973,579993,21
87460,293779,293812,34
87461,917361,917414,54
87462,787159,787241,83
87463,262435,262526,92
87464,61036,61078,43
87465,221515,221593,79
87466,107903,107908,6
87467,3556,3580,25
87468,759764,759836,73
87469,675867,675876,10
87470,112384,112409,26
87471,792289,792380,92
87472,259629,259734,106
87473,17941,18012,72
87474,399102,399195,94
87475,484675,484778,104
87476,820879,820970,92
87477,464707,464817,111
87478,763846,763894,49
87479,715342,715413,72
87480,978223,978228,6
87481,966863,966975,113
87482,92496,92570,75
87483,459819,459917,99
87484,520876,520926,51
87485,923719,923788,70
87486,598740,598800,61
87487,629440,629487,48
87488,196612,196631,20
87489,699468,699557,90
87490,277867,277992,126
87491,870272,870294,23
87492,648206,648324,119
87493,921685,921741,57
87494,954309,954318,10
87495,547678,547715,38
87496,148533,148622,90
87497,355933,356020,88
87498,710946,711040,95
87499,211725,211773,49
87500,370927,370967,41
87501,667658,667726,69
87502,30837,30852,16
87503,202568,202632,65
87504,84015,84109,95
87505,287133,287144,12
87506,926690,926706,17
87507,244824,244860,37
87508,344193,344214,22
87509,681985,682061,77
87510,589461,589539,79
87511,118334,118336,3
87512,264129,264137,9
87513,419185,419206,22
87514,165993,166037,45
87515,267957,268028,72
87516,664583,664583,1
87517,479791,479863,73
87518,888971,889082,112
87519,874713,874767,55
87520,28327,28371,45
87521,690553,690560,8
87522,942837,942940,104
87523,83775,83836,62
87524,382805,382811,7
87525,940171,940171,1
87526,809126,809167,42
87527,704510,704528,19
87528,251652,251717,66
87529,681123,681232,110
87530,253174,253238,65
87531,133632,133747,116
87532,702756,702774,19
87533,343426,343478,53
87534,664701,664716,16
87535,972069,972114,46
87536,376343,376359,17
87537,450074,450114,41
87538,327752,327769,18
87539,517493,517609,117
87540,866800,866854,55
87541,231205,231216,12
87542,332651,332671,21
87543,701090,701146,57
87544,425861,425874,14
87545,329302,329313,12
87546,996221,996313,93
87547,845216,845303,88
87548,723824,723842,19
87549,619157,619189,33
87550,628827,628849,23
87551,86969,87073,105
87552,607647,607764,118
87553,571988,572026,39
87554,962739,962805,67
87555,295172,295210,39
87556,732691,732714,24
87557,104446,104473,28
87558,215234,215280,47
87559,573266,573361,96
87560,231373,231467,95
87561,166507,166580,74
87562,112328,112382,55
87563,704669,704679,11
87564,398449,398508,60
87565,492985,493079,95
87566,628028,628151,124
87567,856681,856746,66
87568,748935,749031,97
87569,84421,84536,116
87570,156166,156246,81
87571,641237,641329,93
87572,825628,825701,74
87573,643173,643276,104
87574,523572,523645,74
87575,220520,220641,122
87576,393287,393354,68
87577,579680,579787,108
87578,895439,895478,40
87579,44157,44216,60
87580,603442,603455,14
87581,731011,731047,37
87582,986501,986585,85
87583,797043,797170,128
87584,707319,707369,51
87585,476224,476225,2
87586,439274,439328,55
87587,846419,846442,24
87588,217839,217870,32
87589,282680,282805,126
87590,969027,969077,51
87591,690763,690878,116
87592,986520,986642,123
87593,531310,531379,70
87594,48410,48505,96
87595,971412,971529,118
87596,66864,66904,41
87597,151888,151908,21
87598,18020,18050,31
87599,199355,199433,79
87600,880872,880937,66
87601,108548,108634,87
87602,944379,944494,116
87603,308447,308516,70
87604,873597,873719,123
87605,759121,759131,11
87606,41030,41068,39
87607,626183,626221,39
87608,184512,184566,55
87609,680717,680799,83
87610,435230,435257,28
87611,129974,130045,72
87612,976320,976398,79
87613,654000,654037,38
87614,977697,977701,5
87615,886513,886581,69
87616,879189,879249,61
87617,795518,795628,111
87618,589001,589106,106
87619,257294,257315,22
87620,298770,298865,96
87621,82527,82604,78
87622,475329,475430,102
87623,12919,12996,78
87624,287284,287307,24
87625,869061,869151,91
87626,444306,444408,103
87627,126899,127020,122
87628,849901,849954,54
87629,419221,419231,11
87630,795961,795981,21
87631,119884,119916,33
87632,207625,207747,123
87633,927432,927531,100
87634,978007,978020,14
87635,358519,358617,99
87636,466526,466561,36
87637,711975,712020,46
87638,803668,803734,67
87639,732031,732092,62
87640,324433,324447,15
87641,37681,37732,52
87642,583241,583256,16
87643,920522,920547,26
87644,289974,290054,81
87645,626122,626223,102
87646,5195,5205,11
87647,218565,218673,109
87648,275720,275826,107
87649,134076,134091,16
87650,819286,819407,122
87651,842045,842157,113
87652,966165,966271,107
87653,302733,302833,101
87654,25070,25114,45
87655,730843,730870,28
87656,948734,948851,118
87657,367845,367866,22
87658,613185,613186,2
87659,642599,642601,3
87660,459171,459236,66
87661,730048,730101,54
87662,731385,731393,9
87663,465265,465266,2
87664,837757,837785,29
87665,228181,228204,24
87666,418347,418398,52
87667,91618,91696,79
87668,417762,417878,117
87669,805775,805842,68
87670,742796,742841,46
87671,998757,998822,66
87672,816023,816133,111
87673,859515,859556,42
87674,93590,93658,69
87675,521328,521438,111
87676,775471,775584,114
87677,209300,209416,117
87678,264068,264162,95
87679,242133,242154,22
87680,16030,16121,92
87681,642401,642515,115
87682,165484,165563,80
87683,19449,19503,55
87684,983197,983246,50
87685,297653,297696,44
87686,352161,352207,47
87687,807186,807263,78
87688,899904,900005,102
87689,403575,403602,28
87690,50702,50719,18
87691,500457,500484,28
87692,656529,656547,19
87693,791691,791791,101
87694,334047,334069,23
87695,38487,38546,60
87696,266039,266049,11
87697,8358,8381,24
87698,677417,677458,42
87699,315852,315979,128
87700,320630,320741,112
87701,194816,194825,10
87702,762241,762361,121
87703,311470,311542,73
87704,177591,177678,88
87705,576904,576949,46
87706,105328,105377,50
87707,577070,577094,25
87708,410320,410392,73
87709,268845,268882,38
87710,303979,304072,94
87711,451865,451901,37
87712,267555,267584,30
87713,561734,561763,30
87714,205982,206057,76
87715,54477,54530,54
87716,842190,842262,73
87717,466247,466319,73
87718,395170,395229,60
87719,220766,220846,81
87720,26247,26322,76
87721,505722,505792,71
87722,470376,470489,114
87723,39728,39748,21
87724,457422,457431,10
87725,34918,34997,80
87726,431838,431843,6
87727,645131,645156,26
87728,199260,199331,72
87729,235678,235679,2
87730,805223,805273,51
87731,582250,582264,15
87732,768122,768153,32
87733,373320,373320,1
87734,832197,832261,65
87735,381531,381631,101
87736,669334,669372,39
87737,522051,522145,95
87738,663322,663342,21
87739,446589,446604,16
87740,435621,435721,101
87741,185650,185774,125
87742,2195,2267,73
87743,300458,300513,56
87744,422621,422698,78
87745,796891,796979,89
87746,931057,931097,41
87747,407492,407603,112
87748,916032,916078,47
87749,343500,343516,17
87750,767917,767969,53
87751,918199,918287,89
87752,334308,334333,26
87753,809695,809728,34
87754,966444,966548,105
87755,364526,364603,78
87756,92708,92829,122
87757,362562,362576,15
87758,908425,908551,127
87759,667486,667560,75
87760,202954,202991,38
87761,775520,775633,114
87762,904350,904467,118
87763,70743,70832,90
87764,381551,381607,57
87765,277368,277399,32
87766,540971,541043,73
87767,873226,873348,123
87768,887039,887057,19
87769,782100,782113,14
87770,942504,942608,105
87771,843089,843113,25
87772,135323,135356,34
87773,701211,701260,50
87774,783529,783561,33
87775,492673,492755,83
87776,54386,54507,122
87777,367036,367151,116
87778,821348,821457,110
87779,243959,244083,125
87780,420488,420530,43
87781,427229,427323,95
87782,495636,495705,70
87783,450453,450461,9
87784,780068,780075,8
87785,759695,759737,43
87786,87134,87164,31
87787,251081,251202,122
87788,339314,339440,127
87789,715493,715554,62
87790,936786,936839,54
87791,312757,312810,54
87792,131281,131359,79
87793,816245,816282,38
87794,590083,590204,122
87795,85898,85966,69
87796,579526,579563,38
87797,497800,497861,62
87798,769375,769384,10
87799,209232,209294,63
87800,595908,596011,104
87801,20129,20240,112
87802,294415,294453,39
87803,975353,975438,86
87804,653891,653957,67
87805,120759,120860,102
87806,57431,57443,13
87807,800711,800770,60
87808,727151,727203,53
87809,87453,87474,22
87810,812684,812739,56
87811,850308,850414,107
87812,579804,579869,66
87813,53606,53716,111
87814,501016,501117,102
87815,461908,461936,29
87816,766905,766988,84
87817,101242,101243,2
87818,158058,158115,58
87819,828089,828100,12
87820,7263,7363,101
87821,501495,501566,72
87822,391267,391388,122
87823,826395,826465,71
87824,446875,446898,24
87825,905490,905507,18
87826,76178,76286,109
87827,13482,13499,18
87828,187449,187539,91
87829,472382,472388,7
87830,550188,550238,51
87831,638081,638130,50
87832,629287,629384,98
87833,402540,402652,113
87834,31423,31543,121
87835,3861,3934,74
87836,648027,648081,55
87837,73689,73772,84
87838,181245,181319,75
87839,83920,83928,9
87840,87527,87652,126
87841,568519,568550,32
87842,537505,537536,32
87843,331860,331889,30
87844,510317,510335,19
87845,644948,645053,106
87846,381225,381323,99
87847,367136,367251,116
87848,35448,35522,75
87849,431694,431776,83
87850,241321,241362,42
87851,141805,141898,94
87852,683495,683600,106
87853,803010,803014,5
87854,450883,450914,32
87855,543843,543970,128
87856,304979,305103,125
87857,205801,205806,6
87858,829616,829679,64
87859,622691,622802,112
87860,613178,613191,14
87861,459469,459565,97
87862,446182,446227,46
87863,489074,489096,23
87864,100064,100174,111
87865,840113,840145,33
87866,530726,530795,70
87867,70613,70637,25
87868,56844,56905,62
87869,747194,747267,74
87870,539132,539154,23
87871,634656,634670,15
87872,288316,288371,56
87873,916364,916377,14
87874,588033,588082,50
87875,289909,290028,120
87876,223072,223191,120
87877,306141,306265,125
87878,355944,356036,93
87879,103272,103295,24
87880,557035,557100,66
87881,247866,247984,119
87882,734721,734771,51
87883,697634,697651,18
87884,303256,303323,68
87885,582152,582278,127
87886,657115,657217,103
87887,332127,332246,120
87888,101772,101794,23
87889,3212,3316,105
87890,511581,511642,62
87891,650028,650142,115
87892,382422,382429,8
87893,449193,449212,20
87894,560632,560736,105
87895,711383,711421,39
87896,102218,102268,51
87897,742756,742773,18
87898,435857,435968,112
87899,444539,444580,42
87900,945661,945703,43
87901,724879,724951,73
87902,273688,273752,65
87903,482883,482994,112
87904,241058,241172,115
87905,813113,813181,69
87906,248680,248767,88
87907,684787,684833,47
87908,929041,929097,57
87909,285939,285987,49
87910,16172,16272,101
87911,589517,589636,120
87912,175487,175555,69
87913,635182,635264,83
87914,331563,331631,69
87915,180835,180912,78
87916,648647,648720,74
87917,382250,382353,104
87918,953975,954069,95
87919,342339,342356,18
87920,709823,709886,64
87921,965962,966065,104
87922,950569,950633,65
87923,517554,517666,113
87924,129754,129870,117
87925,8393,8514,122
87926,475858,475909,52
87927,322897,322962,66
87928,160698,160725,28
87929,629652,629755,104
87930,436224,436345,122
87931,958004,958024,21
87932,982414,982511,98
87933,159362,159435,74
87934,160705,160811,107
87935,881269,881276,8
87936,990479,990521,43
87937,22079,22153,75
87938,258450,258495,46
87939,391063,391116,54
87940,367945,368024,80
87941,694334,694409,76
87942,33001,33095,95
87943,323694,323716,23
87944,721828,721831,4
87945,616422,616490,69
87946,263750,263851,102
87947,438444,438547,104
87948,604156,604229,74
87949,871284,871318,35
87950,369676,369722,47
