idx,l,r,length
97796,717435,722390,4956
97797,324410,336754,12345
97798,883362,911887,28526
97799,522252,546832,24581
97800,757295,778349,21055
97801,172601,183806,11206
97802,180284,185989,5706
97803,55576,73028,17453
97804,91972,101777,9806
97805,78948,97293,18346
97806,7926,27803,19878
97807,95751,100300,4550
97808,142744,169538,26795
97809,750773,758698,7926
97810,284612,305194,20583
97811,621864,644804,22941
97812,626583,657971,31389
97813,844278,857791,13514
97814,701220,731935,30716
97815,908961,940751,31791
97816,327701,339257,11557
97817,672785,673287,503
97818,231496,239517,8022
97819,912264,921360,9097
97820,23907,29015,5109
97821,543420,563993,20574
97822,407416,431806,24391
97823,937987,955838,17852
97824,596574,613639,17066
97825,88114,110198,22085
97826,852395,857912,5518
97827,106154,110983,4830
97828,962854,968832,5979
97829,228280,234540,6261
97830,946762,949661,2900
97831,658986,679874,20889
97832,982213,983646,1434
97833,901215,917931,16717
97834,9401,12856,3456
97835,787033,811835,24803
97836,34738,54080,19343
97837,357965,384542,26578
97838,150451,183124,32674
97839,143572,162068,18497
97840,410593,431860,21268
97841,57809,86023,28215
97842,999827,999999,173
97843,854677,860892,6216
97844,658525,669437,10913
97845,749950,780146,30197
97846,661716,681188,19473
97847,473655,500692,27038
97848,764473,788497,24025
97849,620392,639643,19252
97850,911995,935897,23903
97851,601098,631783,30686
97852,652093,682177,30085
97853,562595,576753,14159
97854,200308,200664,357
97855,212446,241603,29158
97856,133036,145646,12611
97857,553387,571832,18446
97858,33729,37911,4183
97859,349504,381555,32052
97860,694636,697192,2557
97861,506662,521797,15136
97862,251433,258716,7284
97863,212981,232551,19571
97864,676689,694548,17860
97865,960505,964355,3851
97866,703099,704195,1097
97867,181113,199212,18100
97868,941485,954483,12999
97869,798401,803458,5058
97870,370823,387026,16204
97871,599596,606174,6579
97872,772669,796046,23378
97873,652364,664731,12368
97874,903336,934535,31200
97875,422398,454612,32215
97876,767873,793508,25636
97877,469779,476712,6934
97878,711854,744012,32159
97879,810683,821773,11091
97880,267513,285951,18439
97881,746880,776882,30003
97882,971719,979102,7384
97883,954885,959384,4500
97884,91107,92210,1104
97885,539766,567250,27485
97886,628768,634946,6179
97887,384587,415261,30675
97888,32760,34052,1293
97889,852717,863254,10538
97890,570881,595318,24438
97891,426503,446238,19736
97892,326105,348715,22611
97893,763360,775662,12303
97894,581007,596334,15328
97895,361594,385741,24148
97896,739690,742517,2828
97897,459843,488452,28610
97898,971494,978535,7042
97899,270153,289471,19319
97900,993054,993156,103
97901,134631,143634,9004
97902,210409,231816,21408
97903,470629,473819,3191
97904,11157,32050,20894
97905,545482,546351,870
97906,20100,35061,14962
97907,268575,268732,158
97908,342198,356575,14378
97909,65908,81751,15844
97910,35610,68368,32759
97911,358082,376236,18155
97912,396564,423802,27239
97913,872002,903218,31217
97914,226187,241402,15216
97915,341901,364320,22420
97916,13022,32111,19090
97917,852734,884624,31891
97918,482346,502710,20365
97919,352357,366292,13936
97920,957241,974316,17076
97921,538437,552334,13898
97922,366249,371807,5559
97923,835031,849957,14927
97924,502064,527046,24983
97925,814840,837467,22628
97926,42248,51100,8853
97927,729051,751010,21960
97928,700449,724785,24337
97929,860764,867144,6381
97930,311874,339043,27170
97931,100618,117944,17327
97932,424832,440292,15461
97933,767253,790265,23013
97934,87114,94013,6900
97935,648378,655907,7530
97936,720583,742567,21985
97937,744547,769890,25344
97938,797209,798120,912
97939,308387,338430,30044
97940,932365,957638,25274
97941,31431,40064,8634
97942,77045,77718,674
97943,934128,945840,11713
97944,307444,328754,21311
97945,850261,881949,31689
97946,42360,58091,15732
97947,637672,665782,28111
97948,178185,196426,18242
97949,261042,270980,9939
97950,946546,955623,9078
97951,434718,451346,16629
97952,119059,148179,29121
97953,528128,551152,23025
97954,548368,549960,1593
97955,90999,95583,4585
97956,155595,171294,15700
97957,928400,936165,7766
97958,322998,352135,29138
97959,309559,310156,598
97960,391185,394241,3057
97961,499561,519982,20422
97962,64383,84440,20058
97963,988971,999877,10907
97964,313524,338076,24553
97965,330617,348596,17980
97966,837036,850120,13085
97967,281073,299013,17941
97968,859272,872634,13363
97969,808980,835568,26589
97970,424591,425529,939
97971,42524,56102,13579
97972,263915,278817,14903
97973,195133,207948,12816
97974,256568,287777,31210
97975,621637,625889,4253
97976,860905,886821,25917
97977,393484,407683,14200
97978,629514,648675,19162
97979,190717,192051,1335
97980,577849,588783,10935
97981,718286,725068,6783
97982,903473,932261,28789
97983,239297,263381,24085
97984,756769,785418,28650
97985,440912,457201,16290
97986,863884,877986,14103
97987,859320,863329,4010
97988,443866,446041,2176
97989,402811,416838,14028
97990,952999,983506,30508
97991,128486,147086,18601
97992,396962,408641,11680
97993,973116,995219,22104
97994,600740,630336,29597
97995,781786,781915,130
97996,963499,991655,28157
97997,220856,245451,24596
97998,71864,103272,31409
97999,525217,527264,2048
98000,669104,696049,26946
98001,141651,169517,27867
98002,89317,94264,4948
98003,550956,576714,25759
98004,393580,424490,30911
98005,133986,150091,16106
98006,739906,765309,25404
98007,793355,813985,20631
98008,355323,385359,30037
98009,457660,458330,671
98010,41690,71749,30060
98011,590460,604533,14074
98012,39828,61538,21711
98013,206322,215875,9554
98014,114449,146300,31852
98015,230610,236989,6380
98016,968351,991929,23579
98017,20583,38906,18324
98018,31232,38743,7512
98019,126291,142225,15935
98020,878736,908575,29840
98021,676000,686448,10449
98022,258134,268642,10509
98023,884310,897164,12855
98024,290756,291712,957
98025,946876,964017,17142
98026,812460,821684,9225
98027,885198,895676,10479
98028,998095,998341,247
98029,12601,21659,9059
98030,288408,316973,28566
98031,447495,457126,9632
98032,848210,860842,12633
98033,178295,190752,12458
98034,440009,440587,579
98035,293944,294028,85
98036,155152,173734,18583
98037,501742,509478,7737
98038,146155,147925,1771
98039,276794,301821,25028
98040,28433,52104,23672
98041,397078,426184,29107
98042,495992,497332,1341
98043,766955,796344,29390
98044,261762,285504,23743
98045,988694,999999,11306
98046,310177,339336,29160
98047,165446,166989,1544
98048,900269,922844,22576
98049,734169,755764,21596
98050,487172,488808,1637
98051,775356,799925,24570
98052,221910,249464,27555
98053,460709,470893,10185
98054,570564,579039,8476
98055,136608,146736,10129
98056,725876,729420,3545
98057,743115,747215,4101
98058,620692,631316,10625
98059,962866,979889,17024
98060,699291,726550,27260
98061,304216,319503,15288
98062,290801,304322,13522
98063,207632,223692,16061
98064,542643,550277,7635
98065,838353,843501,5149
98066,68267,99522,31256
98067,90734,110871,20138
98068,177352,203717,26366
98069,278129,290713,12585
98070,667721,693100,25380
98071,125989,138739,12751
98072,719296,733663,14368
98073,74987,77466,2480
98074,82891,83807,917
98075,653425,665216,11792
98076,784859,809388,24530
98077,133189,141315,8127
98078,640880,670268,29389
98079,327782,329863,2082
98080,400877,410571,9695
98081,478633,503896,25264
98082,94935,96255,1321
98083,974088,998361,24274
98084,187835,200303,12469
98085,77645,100726,23082
98086,485945,503419,17475
98087,754087,782496,28410
98088,22457,33577,11121
98089,857451,871107,13657
98090,253848,276704,22857
98091,102354,122149,19796
98092,248139,276651,28513
98093,491305,500890,9586
98094,953539,975118,21580
98095,330730,356240,25511
98096,487703,503636,15934
98097,384248,416004,31757
98098,455411,457034,1624
98099,939171,940103,933
98100,622347,626048,3702
98101,75618,100765,25148
98102,171340,179406,8067
98103,988294,990735,2442
98104,182563,202639,20077
98105,548383,578672,30290
98106,123143,144310,21168
98107,275329,300053,24725
98108,662201,678130,15930
98109,939461,960708,21248
98110,724196,725517,1322
98111,296845,297963,1119
98112,369574,385180,15607
98113,488367,490722,2356
98114,941311,971194,29884
98115,397960,426427,28468
98116,145012,159748,14737
98117,806697,831816,25120
98118,413912,430643,16732
98119,32475,54948,22474
98120,553406,554894,1489
98121,113227,119521,6295
98122,288795,295354,6560
98123,277324,298878,21555
98124,596306,628348,32043
98125,960757,969680,8924
98126,526050,547473,21424
98127,916326,940134,23809
98128,239198,246637,7440
98129,912115,937149,25035
98130,426632,449300,22669
98131,328392,332023,3632
98132,177304,184979,7676
98133,838678,851489,12812
98134,162766,192510,29745
98135,658436,668568,10133
98136,236826,247196,10371
98137,84022,88058,4037
98138,513358,518321,4964
98139,380189,386785,6597
98140,386163,390507,4345
98141,641323,668672,27350
98142,464231,494529,30299
98143,827330,859845,32516
98144,150711,153386,2676
98145,706070,727243,21174
98146,391088,392823,1736
98147,358217,378718,20502
98148,159224,166793,7570
98149,632528,647830,15303
98150,108868,126531,17664
98151,613571,634415,20845
98152,293579,296111,2533
98153,701144,702307,1164
98154,358683,362536,3854
98155,300652,306863,6212
98156,520043,530658,10616
98157,386326,389351,3026
98158,1224,2151,928
98159,101359,122986,21628
98160,170299,174656,4358
98161,337745,368447,30703
98162,445040,472932,27893
98163,554861,558697,3837
98164,620592,629918,9327
98165,508450,531463,23014
98166,805219,826954,21736
98167,855077,859455,4379
98168,685725,693315,7591
98169,579202,582233,3032
98170,546634,559760,13127
98171,726237,731388,5152
98172,161670,189804,28135
98173,949950,954184,4235
98174,678659,692100,13442
98175,757806,775349,17544
98176,402758,412146,9389
98177,354610,368761,14152
98178,222282,236382,14101
98179,23747,25539,1793
98180,954462,955459,998
98181,342323,366960,24638
98182,920281,935586,15306
98183,901337,914983,13647
98184,510194,530771,20578
98185,18870,36304,17435
98186,998765,999999,1235
98187,784685,816235,31551
98188,246863,258371,11509
98189,776323,794781,18459
98190,210671,236674,26004
98191,949765,954645,4881
98192,253664,266594,12931
98193,781121,809641,28521
98194,757230,783632,26403
98195,729055,734734,5680
98196,877993,881723,3731
98197,702419,731205,28787
98198,418066,430005,11940
98199,192767,202503,9737
98200,522810,522998,189
98201,123687,154816,31130
98202,5395,14779,9385
98203,969701,985920,16220
98204,276084,304633,28550
98205,677410,699866,22457
98206,165762,196798,31037
98207,514184,528094,13911
98208,605023,630560,25538
98209,397731,398383,653
98210,822281,843476,21196
98211,754094,780434,26341
98212,676475,690826,14352
98213,699061,717959,18899
98214,187169,191346,4178
98215,148766,152407,3642
98216,959722,982335,22614
98217,288310,296987,8678
98218,49059,78652,29594
98219,868349,897838,29490
98220,931033,959983,28951
98221,990366,998299,7934
98222,491893,498234,6342
98223,501147,516488,15342
98224,478239,500984,22746
98225,279360,282698,3339
98226,641889,667489,25601
98227,231758,251839,20082
98228,88670,103953,15284
98229,202851,208375,5525
98230,454846,459887,5042
98231,826724,847472,20749
98232,190527,221355,30829
98233,699871,704404,4534
98234,55155,86048,30894
98235,947651,963598,15948
98236,172407,204151,31745
98237,356162,360927,4766
98238,8413,11386,2974
98239,895559,905707,10149
98240,175979,194260,18282
98241,189832,208326,18495
98242,511045,528642,17598
98243,750091,755009,4919
98244,87367,95156,7790
98245,154471,169919,15449
98246,687386,710101,22716
98247,196541,212017,15477
98248,324842,326042,1201
98249,466625,468602,1978
98250,767689,789030,21342
98251,129388,145517,16130
98252,783432,790123,6692
98253,153856,174078,20223
98254,499670,521345,21676
98255,306406,311292,4887
98256,583815,614702,30888
98257,494402,504766,10365
98258,730905,733914,3010
98259,57321,75624,18304
98260,354042,375023,20982
98261,84343,115284,30942
98262,239710,270004,30295
98263,674198,686568,12371
98264,168740,197749,29010
98265,667308,670747,3440
98266,903602,933275,29674
98267,917602,944804,27203
98268,430599,450449,19851
98269,120474,138037,17564
98270,820906,838471,17566
98271,579418,591561,12144
98272,177745,179562,1818
98273,178817,205748,26932
98274,588565,615053,26489
98275,834685,857859,23175
98276,816642,824916,8275
98277,995047,999999,4953
98278,893200,916404,23205
98279,693577,722185,28609
98280,477863,496221,18359
98281,270080,290299,20220
98282,20413,48241,27829
98283,532535,560316,27782
98284,477023,506465,29443
98285,800433,832541,32109
98286,418636,448982,30347
98287,877209,889476,12268
98288,615417,624251,8835
98289,719881,749429,29549
98290,86406,102852,16447
98291,700932,728155,27224
98292,869541,877037,7497
98293,562804,584408,21605
98294,958265,989719,31455
98295,765725,778345,12621
98296,397061,403364,6304
98297,783159,804294,21136
98298,593111,604046,10936
98299,694425,724201,29777
98300,456129,462879,6751
98301,818447,825347,6901
98302,105434,128477,23044
98303,124122,150049,25928
98304,34461,40754,6294
98305,63351,84797,21447
98306,223751,226828,3078
98307,988144,993153,5010
98308,452787,472655,19869
98309,149869,166041,16173
98310,309700,341513,31814
98311,947211,974098,26888
98312,951281,956231,4951
98313,882054,890740,8687
98314,248762,271475,22714
98315,927278,941093,13816
98316,580784,593535,12752
98317,287658,311242,23585
98318,81848,87740,5893
98319,857894,875506,17613
98320,327289,355910,28622
98321,539949,566017,26069
98322,339836,361788,21953
98323,684387,686866,2480
98324,502598,506421,3824
98325,897946,910090,12145
98326,709678,720228,10551
98327,573324,589516,16193
98328,876537,900906,24370
98329,64556,68689,4134
98330,203410,229858,26449
98331,374861,382005,7145
98332,407827,422725,14899
98333,961642,971814,10173
98334,179303,184538,5236
98335,217625,246305,28681
98336,112406,141290,28885
98337,410933,417895,6963
98338,921968,951139,29172
98339,475834,497263,21430
98340,36870,53248,16379
98341,276573,299116,22544
98342,668081,670772,2692
98343,223470,246675,23206
98344,851615,853478,1864
98345,573462,574387,926
98346,811394,814437,3044
98347,801130,816575,15446
98348,581860,602274,20415
98349,898591,901996,3406
98350,919889,924109,4221
98351,442958,455012,12055
98352,787427,797883,10457
98353,826149,852839,26691
98354,732792,748151,15360
98355,100660,103922,3263
98356,483620,487149,3530
98357,778567,778795,229
98358,171270,180556,9287
98359,889364,910811,21448
98360,586093,597331,11239
98361,511611,523203,11593
98362,798655,827062,28408
98363,482519,483774,1256
98364,912522,918490,5969
98365,97494,117266,19773
98366,550528,568721,18194
98367,792671,806050,13380
98368,669161,678297,9137
98369,41155,56274,15120
98370,949204,970207,21004
98371,884507,913400,28894
98372,37065,41138,4074
98373,41042,63229,22188
98374,432017,448272,16256
98375,659301,680089,20789
98376,973226,999999,26774
98377,627655,657525,29871
98378,862921,867654,4734
98379,373623,398945,25323
98380,392375,417059,24685
98381,602593,634862,32270
98382,738161,755060,16900
98383,102452,132635,30184
98384,190339,193047,2709
98385,411787,421894,10108
98386,302878,332218,29341
98387,5542,7853,2312
98388,918085,941164,23080
98389,412024,429423,17400
98390,277802,284750,6949
98391,711839,729607,17769
98392,242436,245318,2883
98393,879463,885087,5625
98394,713934,718743,4810
98395,25155,53543,28389
98396,462715,479814,17100
98397,316479,333931,17453
